t,x
0.34700000000000003,5.933084279999999
0.34800000000000003,5.936612695999999
0.34900000000000003,5.940146899999999
0.35000000000000003,5.943686899999999
0.35100000000000003,5.947232703999999
0.352,5.9507843199999995
0.353,5.954341756
0.354,5.95790502
0.355,5.96147412
0.356,5.9650490640000005
0.357,5.96862986
0.358,5.9722165160000005
0.359,5.975809040000001
0.36,5.97940744
0.361,5.983011724
0.362,5.986621899999999
0.363,5.9902379759999995
0.364,5.993859959999999
0.365,5.997487859999999
0.366,6.001121683999998
0.367,6.0047614399999985
0.368,6.008407135999999
0.369,6.0120587799999985
0.37,6.015716379999999
0.371,6.019379943999999
0.372,6.023049479999999
0.373,6.026724996
0.374,6.0304065
0.375,6.034094
0.376,6.037787504
0.377,6.04148702
0.378,6.045192556
0.379,6.0489041199999996
0.38,6.052621719999999
0.381,6.056345363999999
0.382,6.060075059999999
0.383,6.063810815999999
0.384,6.067552639999999
0.385,6.071300539999998
0.386,6.075054523999999
0.387,6.0788145999999985
0.388,6.082580775999999
0.389,6.086353059999999
0.39,6.0901314599999985
0.391,6.093915983999999
0.392,6.097706639999998
0.393,6.101503435999998
0.394,6.105306379999998
0.395,6.109115479999998
0.396,6.112930743999998
0.397,6.116752179999998
0.398,6.120579795999998
0.399,6.124413599999998
0.4,6.128253599999998
0.401,6.132099803999998
0.402,6.135952219999998
0.403,6.139810855999999
0.404,6.143675719999998
0.405,6.147546819999998
0.406,6.151424163999998
0.40700000000000003,6.155307759999998
0.40800000000000003,6.1591976159999975
0.40900000000000003,6.163093739999997
0.41000000000000003,6.1669961399999975
0.41100000000000003,6.170904823999997
0.41200000000000003,6.174819799999997
0.41300000000000003,6.178741075999997
0.41400000000000003,6.182668659999997
0.41500000000000004,6.186602559999997
0.41600000000000004,6.190542783999997
0.417,6.194489339999997
0.418,6.198442235999997
0.419,6.202401479999997
0.42,6.206367079999997
0.421,6.210339043999997
0.422,6.214317379999997
0.423,6.218302095999997
0.424,6.222293199999997
0.425,6.226290699999996
0.426,6.2302946039999965
0.427,6.234304919999996
0.428,6.238321655999996
0.429,6.242344819999996
0.43,6.246374419999996
0.431,6.250410463999996
0.432,6.2544529599999965
0.433,6.258501915999997
0.434,6.262557339999996
0.435,6.266619239999996
0.436,6.270687623999996
0.437,6.274762499999996
0.438,6.278843875999996
0.439,6.282931759999996
0.44,6.2870261599999955
0.441,6.291127083999996
0.442,6.295234539999996
0.443,6.299348535999996
0.444,6.303469079999996
0.445,6.307596179999996
0.446,6.311729843999996
0.447,6.315870079999995
0.448,6.320016895999996
0.449,6.324170299999996
0.45,6.328330299999996
0.451,6.332496903999996
0.452,6.3366701199999955
0.453,6.340849955999995
0.454,6.345036419999995
0.455,6.349229519999995
0.456,6.353429263999995
0.457,6.357635659999995
0.458,6.3618487159999955
0.459,6.366068439999996
0.46,6.370294839999996
0.461,6.374527923999996
0.462,6.3787676999999965
0.463,6.383014175999996
0.464,6.3872673599999965
0.465,6.391527259999997
0.466,6.395793883999997
0.467,6.400067239999997
0.468,6.404347335999996
0.46900000000000003,6.408634179999996
0.47000000000000003,6.412927779999996
0.47100000000000003,6.417228143999996
0.47200000000000003,6.421535279999996
0.47300000000000003,6.425849195999996
0.47400000000000003,6.4301698999999966
0.47500000000000003,6.434497399999996
0.47600000000000003,6.4388317039999965
0.47700000000000004,6.4431728199999965
0.47800000000000004,6.447520755999997
0.47900000000000004,6.451875519999997
0.48,6.456237119999997
0.481,6.460605563999997
0.482,6.464980859999997
0.483,6.469363015999997
0.484,6.473752039999997
0.485,6.478147939999997
0.486,6.482550723999997
0.487,6.4869603999999965
0.488,6.491376975999996
0.489,6.495800459999996
0.49,6.500230859999997
0.491,6.504668183999997
0.492,6.509112439999997
0.493,6.513563635999997
0.494,6.518021779999997
0.495,6.522486879999997
0.496,6.526958943999997
0.497,6.531437979999997
0.498,6.5359239959999975
0.499,6.540416999999998
0.5,6.544916999999998
0.501,6.549424003999998
0.502,6.553938019999998
0.503,6.558459055999998
0.504,6.562987119999997
0.505,6.567522219999997
0.506,6.572064363999997
0.507,6.5766135599999975
0.508,6.581169815999997
0.509,6.585733139999998
0.51,6.590303539999998
0.511,6.594881023999998
0.512,6.5994655999999985
0.513,6.604057275999999
0.514,6.608656059999999
0.515,6.613261959999998
0.516,6.617874983999998
0.517,6.622495139999998
0.518,6.627122435999998
0.519,6.6317568799999975
0.52,6.636398479999998
0.521,6.6410472439999975
0.522,6.645703179999997
0.523,6.650366295999997
0.524,6.655036599999997
0.525,6.659714099999997
0.526,6.664398803999997
0.527,6.669090719999996
0.528,6.673789855999996
0.529,6.678496219999996
0.53,6.683209819999996
0.531,6.687930663999996
0.532,6.692658759999996
0.533,6.697394115999996
0.534,6.702136739999997
0.535,6.706886639999997
0.536,6.711643823999997
0.537,6.716408299999997
0.538,6.721180075999997
0.539,6.725959159999997
0.54,6.730745559999997
0.541,6.735539283999997
0.542,6.740340339999997
0.543,6.745148735999996
0.544,6.7499644799999965
0.545,6.754787579999997
0.546,6.759618043999997
0.547,6.764455879999997
0.548,6.769301095999997
0.549,6.774153699999997
0.55,6.779013699999997
0.551,6.783881103999996
0.552,6.788755919999996
0.553,6.7936381559999965
0.554,6.798527819999997
0.555,6.803424919999997
0.556,6.808329463999997
0.557,6.813241459999997
0.558,6.8181609159999965
0.559,6.823087839999997
0.56,6.828022239999997
0.561,6.8329641239999965
0.562,6.837913499999996
0.5630000000000001,6.842870375999996
0.5640000000000001,6.847834759999996
0.5650000000000001,6.852806659999996
0.5660000000000001,6.857786083999996
0.5670000000000001,6.862773039999996
0.5680000000000001,6.867767535999996
0.5690000000000001,6.872769579999996
0.5700000000000001,6.8777791799999966
0.5710000000000001,6.882796343999996
0.5720000000000001,6.887821079999997
0.5730000000000001,6.892853395999997
0.5740000000000001,6.897893299999997
0.5750000000000001,6.902940799999997
0.5760000000000001,6.907995903999997
0.577,6.9130586199999975
0.578,6.918128955999998
0.579,6.9232069199999975
0.58,6.928292519999998
0.581,6.933385763999998
0.582,6.938486659999998
0.583,6.943595215999998
0.584,6.948711439999998
0.585,6.953835339999998
0.586,6.958966923999998
0.587,6.964106199999998
0.588,6.969253175999998
0.589,6.974407859999998
0.59,6.979570259999997
0.591,6.9847403839999975
0.592,6.989918239999998
0.593,6.9951038359999975
0.594,7.000297179999998
0.595,7.005498279999998
0.596,7.010707143999998
0.597,7.015923779999998
0.598,7.021148195999998
0.599,7.026380399999998
0.6,7.031620399999998
0.601,7.0368682039999975
0.602,7.042123819999998
0.603,7.047387255999998
0.604,7.052658519999998
0.605,7.057937619999998
0.606,7.063224563999998
0.607,7.068519359999998
0.608,7.073822015999998
0.609,7.079132539999998
0.61,7.084450939999998
0.611,7.089777223999998
0.612,7.095111399999998
0.613,7.1004534759999975
0.614,7.105803459999998
0.615,7.111161359999998
0.616,7.116527183999998
0.617,7.121900939999998
0.618,7.127282635999998
0.619,7.132672279999998
0.62,7.138069879999998
0.621,7.143475443999998
0.622,7.148888979999998
0.623,7.154310495999998
0.624,7.159739999999998
0.625,7.165177499999999
0.626,7.1706230039999985
0.627,7.176076519999999
0.628,7.181538055999999
0.629,7.187007619999999
0.63,7.192485219999999
0.631,7.197970863999999
0.632,7.20346456
0.633,7.208966316
0.634,7.2144761399999995
0.635,7.21999404
0.636,7.225520024
0.637,7.2310541
0.638,7.236596275999999
0.639,7.242146559999999
0.64,7.247704959999999
0.641,7.253271483999999
0.642,7.258846139999999
0.643,7.264428935999999
0.644,7.270019879999999
0.645,7.275618979999999
0.646,7.281226243999999
0.647,7.286841679999999
0.648,7.292465296
0.649,7.2980971
0.65,7.303737099999999
0.651,7.309385303999999
0.652,7.315041719999999
0.653,7.320706355999999
0.654,7.326379219999999
0.655,7.332060319999999
0.656,7.3377496639999995
0.657,7.34344726
0.658,7.349153115999999
0.659,7.354867239999999
0.66,7.360589639999999
0.661,7.366320323999999
0.662,7.372059299999999
0.663,7.377806575999999
0.664,7.383562159999999
0.665,7.389326059999999
0.666,7.3950982839999995
0.667,7.40087884
0.668,7.406667736
0.669,7.41246498
0.67,7.418270580000001
0.671,7.424084544
0.672,7.42990688
0.673,7.435737596
0.674,7.4415767
0.675,7.4474241999999995
0.676,7.453280103999999
0.677,7.459144419999999
0.678,7.465017155999999
0.679,7.470898319999999
0.68,7.476787919999999
0.681,7.482685963999999
0.682,7.488592459999999
0.683,7.4945074159999985
0.684,7.500430839999998
0.685,7.506362739999998
0.686,7.512303123999998
0.687,7.518251999999998
0.6880000000000001,7.524209375999997
0.6890000000000001,7.530175259999997
0.6900000000000001,7.536149659999998
0.6910000000000001,7.542132583999997
0.6920000000000001,7.548124039999998
0.6930000000000001,7.5541240359999975
0.6940000000000001,7.560132579999998
0.6950000000000001,7.566149679999998
0.6960000000000001,7.572175343999998
0.6970000000000001,7.578209579999998
0.6980000000000001,7.5842523959999975
0.6990000000000001,7.590303799999997
0.7000000000000001,7.596363799999997
0.7010000000000001,7.602432403999997
0.7020000000000001,7.608509619999998
0.7030000000000001,7.614595455999997
0.704,7.620689919999998
0.705,7.626793019999997
0.706,7.632904763999997
0.707,7.639025159999997
0.708,7.645154215999997
0.709,7.6512919399999975
0.71,7.657438339999998
0.711,7.663593423999998
0.712,7.6697571999999985
0.713,7.675929675999998
0.714,7.682110859999998
0.715,7.688300759999998
0.716,7.6944993839999976
0.717,7.7007067399999976
0.718,7.706922835999998
0.719,7.713147679999998
0.72,7.719381279999998
0.721,7.725623643999998
0.722,7.731874779999998
0.723,7.738134695999999
0.724,7.744403399999999
0.725,7.750680899999999
0.726,7.756967203999999
0.727,7.763262319999999
0.728,7.769566255999999
0.729,7.775879019999999
0.73,7.7822006199999985
0.731,7.788531063999998
0.732,7.794870359999998
0.733,7.801218515999998
0.734,7.8075755399999975
0.735,7.813941439999997
0.736,7.820316223999997
0.737,7.826699899999997
0.738,7.8330924759999965
0.739,7.839493959999997
0.74,7.845904359999997
0.741,7.852323683999997
0.742,7.858751939999998
0.743,7.865189135999998
0.744,7.871635279999998
0.745,7.878090379999998
0.746,7.884554443999998
0.747,7.891027479999998
0.748,7.897509495999998
0.749,7.904000499999998
0.75,7.910500499999998
0.751,7.9170095039999975
0.752,7.923527519999998
0.753,7.930054555999997
0.754,7.936590619999997
0.755,7.943135719999997
0.756,7.949689863999997
0.757,7.956253059999997
0.758,7.962825315999997
0.759,7.969406639999997
0.76,7.9759970399999975
0.761,7.982596523999997
0.762,7.989205099999997
0.763,7.995822775999997
0.764,8.002449559999997
0.765,8.009085459999996
0.766,8.015730483999997
0.767,8.022384639999997
0.768,8.029047935999996
0.769,8.035720379999995
0.77,8.042401979999996
0.771,8.049092743999996
0.772,8.055792679999996
0.773,8.062501795999996
0.774,8.069220099999995
0.775,8.075947599999996
0.776,8.082684303999995
0.777,8.089430219999995
0.778,8.096185355999996
0.779,8.102949719999996
0.78,8.109723319999997
0.781,8.116506163999997
0.782,8.123298259999997
0.783,8.130099615999997
0.784,8.136910239999997
0.785,8.143730139999997
0.786,8.150559323999998
0.787,8.157397799999998
0.788,8.164245575999999
0.789,8.171102659999999
0.79,8.177969059999999
0.791,8.184844784
0.792,8.191729839999999
0.793,8.198624235999999
0.794,8.20552798
0.795,8.21244108
0.796,8.219363544
0.797,8.22629538
0.798,8.233236596
0.799,8.2401872
0.8,8.247147199999999
0.801,8.254116603999998
0.802,8.261095419999998
0.803,8.268083655999998
0.804,8.275081319999998
0.805,8.282088419999997
0.806,8.289104963999998
0.807,8.296130959999998
0.808,8.303166415999998
0.809,8.310211339999999
0.81,8.317265739999998
0.811,8.324329623999999
0.812,8.331402999999998
0.8130000000000001,8.338485875999998
0.8140000000000001,8.345578259999998
0.8150000000000001,8.352680159999998
0.8160000000000001,8.359791583999998
0.8170000000000001,8.366912539999998
0.8180000000000001,8.374043035999998
0.8190000000000001,8.381183079999998
0.8200000000000001,8.388332679999998
0.8210000000000001,8.395491843999999
0.8220000000000001,8.40266058
0.8230000000000001,8.409838895999998
0.8240000000000001,8.417026799999999
0.8250000000000001,8.424224299999999
0.8260000000000001,8.431431404
0.8270000000000001,8.43864812
0.8280000000000001,8.445874456
0.8290000000000001,8.45311042
0.8300000000000001,8.460356019999999
0.8310000000000001,8.467611263999999
0.8320000000000001,8.474876159999999
0.833,8.482150716
0.834,8.489434939999999
0.835,8.49672884
0.836,8.504032424
0.837,8.5113457
0.838,8.518668675999999
0.839,8.526001359999999
0.84,8.53334376
0.841,8.540695884
0.842,8.548057739999999
0.843,8.555429336
0.844,8.56281068
0.845,8.57020178
0.846,8.577602643999999
0.847,8.585013279999998
0.848,8.592433695999999
0.849,8.599863899999999
0.85,8.6073039
0.851,8.614753704
0.852,8.62221332
0.853,8.629682756
0.854,8.63716202
0.855,8.64465112
0.856,8.652150064
0.857,8.65965886
0.858,8.667177516
0.859,8.67470604
0.86,8.68224444
0.861,8.689792724
0.862,8.6973509
0.863,8.704918976
0.864,8.71249696
0.865,8.72008486
0.866,8.727682684
0.867,8.73529044
0.868,8.742908136
0.869,8.75053578
0.87,8.75817338
0.871,8.765820944000001
0.872,8.773478480000001
0.873,8.781145996000001
0.874,8.788823500000001
0.875,8.796511
0.876,8.804208504
0.877,8.81191602
0.878,8.819633556
0.879,8.827361119999999
0.88,8.83509872
0.881,8.842846364
0.882,8.85060406
0.883,8.858371816
0.884,8.86614964
0.885,8.87393754
0.886,8.881735524
0.887,8.8895436
0.888,8.897361776
0.889,8.90519006
0.89,8.913028460000001
0.891,8.920876984000001
0.892,8.928735640000001
0.893,8.936604436000001
0.894,8.944483380000001
0.895,8.952372480000001
0.896,8.960271744000002
0.897,8.968181180000002
0.898,8.976100796000003
0.899,8.984030600000002
0.9,8.991970600000002
0.901,8.999920804000002
0.902,9.007881220000002
0.903,9.015851856000001
0.904,9.023832720000001
0.905,9.031823820000001
0.906,9.039825164000002
0.907,9.047836760000001
0.908,9.055858616
0.909,9.06389074
0.91,9.07193314
0.911,9.079985824000001
0.912,9.088048800000001
0.913,9.096122076
0.914,9.10420566
0.915,9.11229956
0.916,9.120403784
0.917,9.128518340000001
0.918,9.136643236000001
0.919,9.144778480000001
0.92,9.152924080000002
0.921,9.161080044000002
0.922,9.169246380000002
0.923,9.177423096000002
0.924,9.185610200000001
0.925,9.1938077
0.926,9.202015604000001
0.927,9.210233920000002
0.928,9.218462656000002
0.929,9.226701820000002
0.93,9.234951420000002
0.931,9.243211464000002
0.932,9.251481960000001
0.933,9.259762916000001
0.934,9.26805434
0.935,9.27635624
0.936,9.284668624
0.937,9.2929915
0.9380000000000001,9.301324875999999
0.9390000000000001,9.30966876
0.9400000000000001,9.31802316
0.9410000000000001,9.326388084
0.9420000000000001,9.334763539999999
0.9430000000000001,9.343149535999999
0.9440000000000001,9.351546079999999
0.9450000000000001,9.359953179999998
0.9460000000000001,9.368370843999998
0.9470000000000001,9.376799079999998
0.9480000000000001,9.385237895999998
0.9490000000000001,9.393687299999998
0.9500000000000001,9.402147299999998
0.9510000000000001,9.410617903999997
0.9520000000000001,9.419099119999997
0.9530000000000001,9.427590955999996
0.9540000000000001,9.436093419999995
0.9550000000000001,9.444606519999995
0.9560000000000001,9.453130263999995
0.9570000000000001,9.461664659999995
0.9580000000000001,9.470209715999996
0.9590000000000001,9.478765439999997
0.96,9.487331839999996
0.961,9.495908923999997
0.962,9.504496699999997
0.963,9.513095175999997
0.964,9.521704359999998
0.965,9.530324259999997
0.966,9.538954883999997
0.967,9.547596239999997
0.968,9.556248335999998
0.969,9.564911179999998
0.97,9.573584779999997
0.971,9.582269143999998
0.972,9.590964279999998
0.973,9.599670195999998
0.974,9.608386899999998
0.975,9.617114399999998
0.976,9.625852703999998
0.977,9.634601819999999
0.978,9.643361756
0.979,9.652132519999999
0.98,9.66091412
0.981,9.669706563999998
0.982,9.678509859999998
0.983,9.687324015999998
0.984,9.696149039999998
0.985,9.704984939999997
0.986,9.713831723999997
0.987,9.722689399999997
0.988,9.731557975999996
0.989,9.740437459999995
0.99,9.749327859999996
0.991,9.758229183999996
0.992,9.767141439999996
0.993,9.776064635999996
0.994,9.784998779999995
0.995,9.793943879999995
0.996,9.802899943999995
0.997,9.811866979999994
0.998,9.820844995999995
0.999,9.829833999999995
1.0,9.838833999999995
1.0010000000000001,9.847845003999995
1.002,9.856867019999994
1.0030000000000001,9.865900055999994
1.004,9.874944119999993
1.0050000000000001,9.883999219999993
1.006,9.893065363999993
1.0070000000000001,9.902142559999993
1.008,9.911230815999993
1.0090000000000001,9.920330139999992
1.01,9.929440539999993
1.0110000000000001,9.938562023999992
1.012,9.947694599999993
1.0130000000000001,9.956838275999994
1.014,9.965993059999994
1.0150000000000001,9.975158959999993
1.016,9.984335983999992
1.0170000000000001,9.993524139999993
1.018,10.002723435999993
1.0190000000000001,10.011933879999994
1.02,10.021155479999994
1.0210000000000001,10.030388243999994
1.022,10.039632179999995
1.0230000000000001,10.048887295999995
1.024,10.058153599999995
1.025,10.067431099999995
1.026,10.076719803999994
1.027,10.086019719999994
1.028,10.095330855999995
1.029,10.104653219999996
1.03,10.113986819999996
1.031,10.123331663999995
1.032,10.132687759999994
1.033,10.142055115999995
1.034,10.151433739999995
1.035,10.160823639999995
1.036,10.170224823999995
1.037,10.179637299999994
1.038,10.189061075999994
1.039,10.198496159999994
1.04,10.207942559999994
1.041,10.217400283999995
1.042,10.226869339999995
1.043,10.236349735999996
1.044,10.245841479999996
1.045,10.255344579999996
1.046,10.264859043999996
1.047,10.274384879999996
1.048,10.283922095999996
1.049,10.293470699999997
1.05,10.303030699999997
1.051,10.312602103999998
1.052,10.322184919999998
1.053,10.331779155999998
1.054,10.341384819999998
1.055,10.351001919999998
1.056,10.360630463999998
1.057,10.370270459999999
1.058,10.379921915999999
1.059,10.38958484
1.06,10.39925924
1.061,10.408945123999999
1.062,10.418642499999999
1.063,10.428351375999998
1.064,10.438071759999998
1.065,10.447803659999998
1.066,10.457547083999998
1.067,10.467302039999998
1.068,10.477068535999997
1.069,10.486846579999998
1.07,10.496636179999998
1.071,10.506437343999998
1.072,10.516250079999999
1.073,10.526074395999999
1.074,10.535910299999998
1.075,10.545757799999997
1.076,10.555616903999997
1.077,10.565487619999997
1.078,10.575369955999998
1.079,10.585263919999997
1.08,10.595169519999997
1.081,10.605086763999998
1.082,10.615015659999997
1.083,10.624956215999998
1.084,10.634908439999997
1.085,10.644872339999997
1.086,10.654847923999997
1.087,10.664835199999997
1.088,10.674834175999997
1.089,10.684844859999997
1.09,10.694867259999997
1.091,10.704901383999998
1.092,10.714947239999997
1.093,10.725004835999997
1.094,10.735074179999996
1.095,10.745155279999997
1.096,10.755248143999998
1.097,10.765352779999997
1.098,10.775469195999998
1.099,10.785597399999999
1.1,10.795737399999998
1.101,10.805889203999998
1.102,10.816052819999998
1.103,10.826228255999998
1.104,10.83641552
1.105,10.846614619999999
1.106,10.856825564
1.107,10.86704836
1.108,10.877283016
1.109,10.88752954
1.11,10.897787939999999
1.111,10.908058224
1.112,10.9183404
1.113,10.928634476
1.114,10.93894046
1.115,10.94925836
1.116,10.959588184
1.117,10.96992994
1.118,10.980283636
1.119,10.99064928
1.12,11.00102688
1.121,11.011416444
1.122,11.02181798
1.123,11.032231496
1.124,11.042657
1.125,11.0530945
1.1260000000000001,11.063544004
1.127,11.07400552
1.1280000000000001,11.084479056
1.129,11.094964619999999
1.1300000000000001,11.10546222
1.131,11.115971864
1.1320000000000001,11.12649356
1.133,11.137027316
1.1340000000000001,11.147573139999999
1.135,11.158131039999999
1.1360000000000001,11.168701023999999
1.137,11.1792831
1.1380000000000001,11.189877275999999
1.139,11.200483559999999
1.1400000000000001,11.211101959999999
1.141,11.221732483999999
1.1420000000000001,11.232375139999998
1.143,11.243029936
1.1440000000000001,11.25369688
1.145,11.26437598
1.1460000000000001,11.275067244
1.147,11.28577068
1.1480000000000001,11.296486296000001
1.149,11.307214100000001
1.1500000000000001,11.317954100000001
1.151,11.328706304
1.1520000000000001,11.339470720000001
1.153,11.350247356
1.154,11.36103622
1.155,11.371837320000001
1.156,11.382650664000002
1.157,11.393476260000002
1.158,11.404314116000002
1.159,11.415164240000001
1.16,11.426026640000002
1.161,11.436901324
1.162,11.447788300000001
1.163,11.458687576
1.164,11.469599160000001
1.165,11.480523060000001
1.166,11.491459284000001
1.167,11.502407840000002
1.168,11.513368736000002
1.169,11.524341980000003
1.17,11.535327580000002
1.171,11.546325544000002
1.172,11.557335880000002
1.173,11.568358596000001
1.174,11.5793937
1.175,11.5904412
1.176,11.601501104
1.177,11.61257342
1.178,11.623658156000001
1.179,11.634755320000002
1.18,11.645864920000001
1.181,11.656986964000001
1.182,11.668121460000002
1.183,11.679268416000001
1.184,11.690427840000002
1.185,11.701599740000002
1.186,11.712784124000002
1.187,11.723981000000002
1.188,11.735190376000002
1.189,11.746412260000001
1.19,11.75764666
1.191,11.768893584
1.192,11.78015304
1.193,11.791425036
1.194,11.80270958
1.195,11.81400668
1.196,11.825316344
1.197,11.83663858
1.198,11.847973396
1.199,11.8593208
1.2,11.8706808
1.201,11.882053404
1.202,11.893438620000001
1.203,11.904836456000002
1.204,11.916246920000003
1.205,11.927670020000003
1.206,11.939105764000002
1.207,11.950554160000003
1.208,11.962015216000003
1.209,11.973488940000003
1.21,11.984975340000004
1.211,11.996474424000004
1.212,12.007986200000005
1.213,12.019510676000005
1.214,12.031047860000005
1.215,12.042597760000005
1.216,12.054160384000005
1.217,12.065735740000004
1.218,12.077323836000005
1.219,12.088924680000005
1.22,12.100538280000006
1.221,12.112164644000005
1.222,12.123803780000005
1.223,12.135455696000005
1.224,12.147120400000004
1.225,12.158797900000003
1.226,12.170488204000003
1.227,12.182191320000003
1.228,12.193907256000003
1.229,12.205636020000004
1.23,12.217377620000004
1.231,12.229132064000003
1.232,12.240899360000004
1.233,12.252679516000004
1.234,12.264472540000003
1.235,12.276278440000004
1.236,12.288097224000005
1.237,12.299928900000005
1.238,12.311773476000004
1.239,12.323630960000004
1.24,12.335501360000004
1.241,12.347384684000003
1.242,12.359280940000003
1.243,12.371190136000003
1.244,12.383112280000002
1.245,12.395047380000003
1.246,12.406995444000003
1.247,12.418956480000004
1.248,12.430930496000004
1.249,12.442917500000004
1.25,12.454917500000004
1.2510000000000001,12.466930504000004
1.252,12.478956520000004
1.2530000000000001,12.490995556000003
1.254,12.503047620000004
1.2550000000000001,12.515112720000003
1.256,12.527190864000003
1.2570000000000001,12.539282060000003
1.258,12.551386316000004
1.2590000000000001,12.563503640000004
1.26,12.575634040000004
1.2610000000000001,12.587777524000003
1.262,12.599934100000004
1.2630000000000001,12.612103776000003
1.264,12.624286560000003
1.2650000000000001,12.636482460000003
1.266,12.648691484000004
1.2670000000000001,12.660913640000004
1.268,12.673148936000004
1.2690000000000001,12.685397380000005
1.27,12.697658980000005
1.2710000000000001,12.709933744000006
1.272,12.722221680000006
1.2730000000000001,12.734522796000006
1.274,12.746837100000006
1.2750000000000001,12.759164600000005
1.276,12.771505304000005
1.2770000000000001,12.783859220000005
1.278,12.796226356000005
1.2790000000000001,12.808606720000006
1.28,12.821000320000005
1.281,12.833407164000004
1.282,12.845827260000004
1.283,12.858260616000004
1.284,12.870707240000005
1.285,12.883167140000005
1.286,12.895640324000004
1.287,12.908126800000003
1.288,12.920626576000004
1.289,12.933139660000004
1.29,12.945666060000004
1.291,12.958205784000004
1.292,12.970758840000004
1.293,12.983325236000004
1.294,12.995904980000004
1.295,13.008498080000004
1.296,13.021104544000004
1.297,13.033724380000004
1.298,13.046357596000004
1.299,13.059004200000004
1.3,13.071664200000004
1.301,13.084337604000003
1.302,13.097024420000004
1.303,13.109724656000004
1.304,13.122438320000004
1.305,13.135165420000003
1.306,13.147905964000003
1.307,13.160659960000004
1.308,13.173427416000004
1.309,13.186208340000004
1.31,13.199002740000005
1.311,13.211810624000005
1.312,13.224632000000005
1.313,13.237466876000004
1.314,13.250315260000004
1.315,13.263177160000005
1.316,13.276052584000006
1.317,13.288941540000005
1.318,13.301844036000006
1.319,13.314760080000006
1.32,13.327689680000006
1.321,13.340632844000005
1.322,13.353589580000005
1.323,13.366559896000005
1.324,13.379543800000006
1.325,13.392541300000007
1.326,13.405552404000007
1.327,13.418577120000007
1.328,13.431615456000007
1.329,13.444667420000007
1.33,13.457733020000006
1.331,13.470812264000006
1.332,13.483905160000006
1.333,13.497011716000006
1.334,13.510131940000006
1.335,13.523265840000006
1.336,13.536413424000006
1.337,13.549574700000006
1.338,13.562749676000006
1.339,13.575938360000006
1.34,13.589140760000006
1.341,13.602356884000006
1.342,13.615586740000007
1.343,13.628830336000007
1.344,13.642087680000007
1.345,13.655358780000007
1.346,13.668643644000007
1.347,13.681942280000007
1.348,13.695254696000006
1.349,13.708580900000007
1.35,13.721920900000006
1.351,13.735274704000005
1.352,13.748642320000005
1.353,13.762023756000005
1.354,13.775419020000005
1.355,13.788828120000005
1.356,13.802251064000005
1.357,13.815687860000006
1.358,13.829138516000006
1.359,13.842603040000006
1.36,13.856081440000006
1.361,13.869573724000006
1.362,13.883079900000006
1.363,13.896599976000006
1.364,13.910133960000007
1.365,13.923681860000007
1.366,13.937243684000007
1.367,13.950819440000007
1.368,13.964409136000008
1.369,13.978012780000007
1.37,13.991630380000007
1.371,14.005261944000008
1.372,14.018907480000008
1.373,14.032566996000009
1.374,14.046240500000009
1.375,14.059928000000008
1.3760000000000001,14.073629504000008
1.377,14.087345020000008
1.3780000000000001,14.101074556000007
1.379,14.114818120000008
1.3800000000000001,14.128575720000008
1.381,14.142347364000008
1.3820000000000001,14.156133060000007
1.383,14.169932816000006
1.3840000000000001,14.183746640000006
1.385,14.197574540000007
1.3860000000000001,14.211416524000008
1.387,14.225272600000007
1.3880000000000001,14.239142776000007
1.389,14.253027060000006
1.3900000000000001,14.266925460000007
1.391,14.280837984000007
1.3920000000000001,14.294764640000007
1.393,14.308705436000007
1.3940000000000001,14.322660380000007
1.395,14.336629480000008
1.3960000000000001,14.350612744000008
1.397,14.364610180000009
1.3980000000000001,14.378621796000008
1.399,14.392647600000007
1.4000000000000001,14.406687600000007
1.401,14.420741804000007
1.4020000000000001,14.434810220000008
1.403,14.448892856000008
1.4040000000000001,14.462989720000008
1.405,14.477100820000008
1.4060000000000001,14.491226164000008
1.407,14.505365760000007
1.408,14.519519616000007
1.409,14.533687740000007
1.41,14.547870140000006
1.411,14.562066824000006
1.412,14.576277800000005
1.413,14.590503076000005
1.414,14.604742660000005
1.415,14.618996560000005
1.416,14.633264784000005
1.417,14.647547340000004
1.418,14.661844236000004
1.419,14.676155480000004
1.42,14.690481080000003
1.421,14.704821044000003
1.422,14.719175380000003
1.423,14.733544096000003
1.424,14.747927200000003
1.425,14.762324700000002
1.426,14.776736604000002
1.427,14.791162920000001
1.428,14.805603656
1.429,14.82005882
1.43,14.83452842
1.431,14.849012464
1.432,14.86351096
1.433,14.878023916
1.434,14.89255134
1.435,14.90709324
1.436,14.921649624
1.437,14.936220500000001
1.438,14.950805876
1.439,14.965405760000001
1.44,14.98002016
1.441,14.994649084
1.442,15.00929254
1.443,15.023950536000001
1.444,15.03862308
1.445,15.05331018
1.446,15.068011844
1.447,15.08272808
1.448,15.097458896000001
1.449,15.1122043
1.45,15.126964300000001
1.451,15.141738904
1.452,15.15652812
1.453,15.171331956000001
1.454,15.18615042
1.455,15.200983520000001
1.456,15.215831264000002
1.457,15.230693660000002
1.458,15.245570716000001
1.459,15.260462440000001
1.46,15.27536884
1.461,15.290289924
1.462,15.3052257
1.463,15.320176175999999
1.464,15.335141359999998
1.465,15.350121259999998
1.466,15.365115883999998
1.467,15.380125239999998
1.468,15.395149335999998
1.469,15.410188179999997
1.47,15.425241779999997
1.471,15.440310143999996
1.472,15.455393279999996
1.473,15.470491195999996
